updated_at,ticker,indicator_source,series_type,industry,month,indicator_mom_pct,indicator_yoy_pct,same_month_stock_return_pct,stock_return_1m_after_pct,stock_return_3m_after_pct
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2020-11,-3.112,-5.67,7.2,5.797,-3.08
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2020-12,1.554,-4.297,5.797,-14.315,-11.585
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2021-01,1.837,-1.868,-14.315,6.914,18.735
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2021-02,0,0.201,6.914,-3.487,27.301
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2021-03,0.802,-0.691,-3.487,15.07,27.418
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2021-04,0.398,0.198,15.07,14.626,28.935
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2021-05,-2.574,-2.574,14.626,-3.398,14.632
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2021-06,1.626,1.833,-3.398,16.439,22.254
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2021-07,-0.6,-2.262,16.439,1.911,5.025
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2021-08,-1.911,-1.911,1.911,3.025,5.777
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2021-09,0,-1.911,3.025,0.029,-6.254
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2021-10,2.667,0.502,0.029,2.642,-1.996
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2021-11,-0.5,3.212,2.642,-8.693,-0.629
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2021-12,-1.004,0.612,-8.693,4.573,6.013
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2022-01,1.318,0.1,4.573,4.073,-6.14
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2022-02,-0.3,-0.2,4.073,-2.59,-5.036
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2022-03,-1.406,-2.386,-2.59,-7.415,3.338
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2022-04,0,-2.772,-7.415,5.297,23.197
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2022-05,0,-0.203,5.297,6,20.061
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2022-06,0,-1.8,6,10.377,17.095
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2022-07,-0.102,-1.308,10.377,2.616,12.277
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2022-08,1.631,2.256,2.616,3.382,1.742
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2022-09,2.708,5.026,3.382,5.835,4.321
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2022-10,-6.445,-4.296,5.835,-7.013,-7.313
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2022-11,2.714,-1.205,-7.013,6.003,14.264
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2022-12,1.118,0.913,6.003,-5.968,14.322
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2023-01,-1.709,-2.102,-5.968,14.634,34.918
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2023-02,1.534,-0.301,14.634,6.057,24.273
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2023-03,-0.504,0.611,6.057,10.972,13.347
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2023-04,-0.81,-0.204,10.972,5.589,13.872
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2023-05,1.224,1.018,5.589,-3.267,0.699
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2023-06,-1.21,-0.204,-3.267,11.486,-1.029
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2023-07,0.306,0.204,11.486,-6.626,-10.481
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2023-08,0.61,-0.802,-6.626,-4.927,-5.621
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2023-09,0.303,-3.125,-4.927,0.839,11.077
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2023-10,-1.411,2.088,0.839,-1.556,-0.416
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2023-11,0.511,-0.102,-1.556,11.893,4.614
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2023-12,-0.102,-1.307,11.893,-9.594,-3.483
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2024-01,-2.851,-2.454,-9.594,3.416,1.854
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2024-02,1.992,-2.014,3.416,3.233,-0.879
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2024-03,1.336,-0.202,3.233,-4.596,6.06
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2024-04,-0.71,-0.102,-4.596,0.642,-0.143
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2024-05,0.715,-0.605,0.642,10.459,-1.684
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2024-06,-0.609,0,10.459,-10.175,-5.248
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2024-07,0.51,0.203,-10.175,-0.911,12.239
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2024-08,-1.015,-1.416,-0.911,6.455,16.336
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2024-09,-0.308,-2.016,6.455,6.402,5.776
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2024-10,1.543,0.92,6.402,2.706,-4.409
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2024-11,0.101,0.509,2.706,-3.208,-8.292
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2024-12,-1.822,-1.222,-3.208,-3.843,-6.613
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2025-01,2.062,3.774,-3.843,-1.465,20.3
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2025-02,0.303,2.055,-1.465,-1.437,32.128
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2025-03,-0.705,0,-1.437,23.868,37.346
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2025-04,-3.854,-3.166,23.868,8.223,10.991
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2025-05,2.743,-1.217,8.223,2.456,8.621
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2025-06,-0.719,-1.327,2.456,0.1,9.189
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2025-07,1.655,-0.203,0.1,5.912,-9.628
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2025-08,-3.052,-2.256,5.912,2.991,-21.879
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2025-09,1.364,-0.617,2.991,-17.151,-19.506
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2025-10,0.621,-1.52,-17.151,-8.446,37.124
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2025-11,-0.72,-2.328,-8.446,6.12,32.56
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2025-12,0.207,-0.309,6.12,41.136,44.602
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2026-01,1.965,-0.404,41.136,-11.494,4.529
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2026-02,-0.811,-1.511,-11.494,15.761,17.762
2026/05/20 01:43,2802.T,METI,生産,食料品・たばこ工業,2026-03,-2.147,-2.941,15.761,2.024,
2026/05/20 01:43,2802.T,METI,生産,化学工業,2018-05,1.455,0,0,-5.749,-6.942
2026/05/20 01:43,2802.T,METI,生産,化学工業,2018-06,-0.717,0,-5.749,-4.53,-7.542
2026/05/20 01:43,2802.T,METI,生産,化学工業,2018-07,3.159,0,-4.53,3.42,4.056
2026/05/20 01:43,2802.T,METI,生産,化学工業,2018-08,-3.15,0,3.42,-6.357,0.333
2026/05/20 01:43,2802.T,METI,生産,化学工業,2018-09,0.994,0,-6.357,7.446,2.984
2026/05/20 01:43,2802.T,METI,生産,化学工業,2018-10,1.431,0,7.446,-0.28,-14.191
2026/05/20 01:43,2802.T,METI,生産,化学工業,2018-11,1.058,0,-0.28,-3.883,-9.607
2026/05/20 01:43,2802.T,METI,生産,化学工業,2018-12,0.611,0,-3.883,-10.473,-4.705
2026/05/20 01:43,2802.T,METI,生産,化学工業,2019-01,-2.342,3.683,-10.473,5.048,9.679
2026/05/20 01:43,2802.T,METI,生産,化学工業,2019-02,1.421,3.63,5.048,1.328,5.596
2026/05/20 01:43,2802.T,METI,生産,化学工業,2019-03,-0.438,2.803,1.328,3.04,9.177
2026/05/20 01:43,2802.T,METI,生産,化学工業,2019-04,-0.528,2.818,3.04,1.137,4.873
2026/05/20 01:43,2802.T,METI,生産,化学工業,2019-05,0.177,1.523,1.137,4.764,9.208
2026/05/20 01:43,2802.T,METI,生産,化学工業,2019-06,-1.765,0.451,4.764,-1.022,5.238
2026/05/20 01:43,2802.T,METI,生産,化学工業,2019-07,2.606,-0.087,-1.022,5.318,-5.834
2026/05/20 01:43,2802.T,METI,生産,化学工業,2019-08,-3.327,-0.271,5.318,0.956,-11.029
2026/05/20 01:43,2802.T,METI,生産,化学工業,2019-09,-0.906,-2.147,0.956,-11.435,-12.357
2026/05/20 01:43,2802.T,METI,生産,化学工業,2019-10,-0.366,-3.88,-11.435,-0.493,-0.658
2026/05/20 01:43,2802.T,METI,生産,化学工業,2019-11,-0.642,-5.497,-0.493,-0.551,10.771
2026/05/20 01:43,2802.T,METI,生産,化学工業,2019-12,-1.57,-7.546,-0.551,0.388,6.15
2026/05/20 01:43,2802.T,METI,生産,化学工業,2020-01,-1.313,-6.572,0.388,10.955,1.38
2026/05/20 01:43,2802.T,METI,生産,化学工業,2020-02,0.475,-7.443,10.955,-4.7,-10.868
2026/05/20 01:43,2802.T,METI,生産,化学工業,2020-03,-1.703,-8.619,-4.7,-4.123,-0.626
2026/05/20 01:43,2802.T,METI,生産,化学工業,2020-04,-1.444,-9.461,-4.123,-2.45,7.567
2026/05/20 01:43,2802.T,METI,生産,化学工業,2020-05,-7.227,-16.152,-2.45,6.25,20.48
2026/05/20 01:43,2802.T,METI,生産,化学工業,2020-06,-1.684,-16.083,6.25,3.782,10.163
2026/05/20 01:43,2802.T,METI,生産,化学工業,2020-07,4.604,-14.448,3.782,9.261,10.349
2026/05/20 01:43,2802.T,METI,生産,化学工業,2020-08,2.764,-9.058,9.261,-2.849,8.268
2026/05/20 01:43,2802.T,METI,生産,化学工業,2020-09,-0.797,-8.958,-2.849,3.957,17.902
2026/05/20 01:43,2802.T,METI,生産,化学工業,2020-10,-1.406,-9.908,3.957,7.2,-2.82
2026/05/20 01:43,2802.T,METI,生産,化学工業,2020-11,-0.305,-9.603,7.2,5.797,-3.08
2026/05/20 01:43,2802.T,METI,生産,化学工業,2020-12,1.941,-6.379,5.797,-14.315,-11.585
2026/05/20 01:43,2802.T,METI,生産,化学工業,2021-01,2.505,-2.757,-14.315,6.914,18.735
2026/05/20 01:43,2802.T,METI,生産,化学工業,2021-02,-0.098,-3.311,6.914,-3.487,27.301
2026/05/20 01:43,2802.T,METI,生産,化学工業,2021-03,1.663,0,-3.487,15.07,27.418
2026/05/20 01:43,2802.T,METI,生産,化学工業,2021-04,1.636,3.125,15.07,14.626,28.935
2026/05/20 01:43,2802.T,METI,生産,化学工業,2021-05,-1.326,9.684,14.626,-3.398,14.632
2026/05/20 01:43,2802.T,METI,生産,化学工業,2021-06,1.631,13.383,-3.398,16.439,22.254
2026/05/20 01:43,2802.T,METI,生産,化学工業,2021-07,-0.944,7.369,16.439,1.911,5.025
2026/05/20 01:43,2802.T,METI,生産,化学工業,2021-08,-0.477,3.984,1.911,3.025,5.777
2026/05/20 01:43,2802.T,METI,生産,化学工業,2021-09,1.341,6.225,3.025,0.029,-6.254
2026/05/20 01:43,2802.T,METI,生産,化学工業,2021-10,0.851,8.656,0.029,2.642,-1.996
2026/05/20 01:43,2802.T,METI,生産,化学工業,2021-11,-1.031,7.865,2.642,-8.693,-0.629
2026/05/20 01:43,2802.T,METI,生産,化学工業,2021-12,-1.61,4.108,-8.693,4.573,6.013
2026/05/20 01:43,2802.T,METI,生産,化学工業,2022-01,2.599,4.203,4.573,4.073,-6.14
2026/05/20 01:43,2802.T,METI,生産,化学工業,2022-02,-2.627,1.566,4.073,-2.59,-5.036
2026/05/20 01:43,2802.T,METI,生産,化学工業,2022-03,0.385,0.289,-2.59,-7.415,3.338
2026/05/20 01:43,2802.T,METI,生産,化学工業,2022-04,0.96,-0.379,-7.415,5.297,23.197
2026/05/20 01:43,2802.T,METI,生産,化学工業,2022-05,-2.662,-1.727,5.297,6,20.061
2026/05/20 01:43,2802.T,METI,生産,化学工業,2022-06,2.051,-1.322,6,10.377,17.095
2026/05/20 01:43,2802.T,METI,生産,化学工業,2022-07,-1.053,-1.43,10.377,2.616,12.277
2026/05/20 01:43,2802.T,METI,生産,化学工業,2022-08,2.611,1.628,2.616,3.382,1.742
2026/05/20 01:43,2802.T,METI,生産,化学工業,2022-09,-2.356,-2.079,3.382,5.835,4.321
2026/05/20 01:43,2802.T,METI,生産,化学工業,2022-10,-3.185,-5.998,5.835,-7.013,-7.313
2026/05/20 01:43,2802.T,METI,生産,化学工業,2022-11,2.493,-2.652,-7.013,6.003,14.264
2026/05/20 01:43,2802.T,METI,生産,化学工業,2022-12,1.07,0,6.003,-5.968,14.322
2026/05/20 01:43,2802.T,METI,生産,化学工業,2023-01,-4.235,-6.66,-5.968,14.634,34.918
2026/05/20 01:43,2802.T,METI,生産,化学工業,2023-02,0.603,-3.565,14.634,6.057,24.273
2026/05/20 01:43,2802.T,METI,生産,化学工業,2023-03,0.4,-3.551,6.057,10.972,13.347
2026/05/20 01:43,2802.T,METI,生産,化学工業,2023-04,1.095,-3.422,10.972,5.589,13.872
2026/05/20 01:43,2802.T,METI,生産,化学工業,2023-05,-3.74,-4.492,5.589,-3.267,0.699
2026/05/20 01:43,2802.T,METI,生産,化学工業,2023-06,1.943,-4.593,-3.267,11.486,-1.029
2026/05/20 01:43,2802.T,METI,生産,化学工業,2023-07,0.301,-3.288,11.486,-6.626,-10.481
2026/05/20 01:43,2802.T,METI,生産,化学工業,2023-08,-1.3,-6.975,-6.626,-4.927,-5.621
2026/05/20 01:43,2802.T,METI,生産,化学工業,2023-09,-0.203,-4.923,-4.927,0.839,11.077
2026/05/20 01:43,2802.T,METI,生産,化学工業,2023-10,0.711,-1.097,0.839,-1.556,-0.416
2026/05/20 01:43,2802.T,METI,生産,化学工業,2023-11,0.806,-2.724,-1.556,11.893,4.614
2026/05/20 01:43,2802.T,METI,生産,化学工業,2023-12,-0.3,-4.042,11.893,-9.594,-3.483
2026/05/20 01:43,2802.T,METI,生産,化学工業,2024-01,-0.301,-0.101,-9.594,3.416,1.854
2026/05/20 01:43,2802.T,METI,生産,化学工業,2024-02,-1.71,-2.398,3.416,3.233,-0.879
2026/05/20 01:43,2802.T,METI,生産,化学工業,2024-03,1.74,-1.095,3.233,-4.596,6.06
2026/05/20 01:43,2802.T,METI,生産,化学工業,2024-04,-2.414,-4.528,-4.596,0.642,-0.143
2026/05/20 01:43,2802.T,METI,生産,化学工業,2024-05,3.608,2.761,0.642,10.459,-1.684
2026/05/20 01:43,2802.T,METI,生産,化学工業,2024-06,-3.582,-2.808,10.459,-10.175,-5.248
2026/05/20 01:43,2802.T,METI,生産,化学工業,2024-07,2.683,-0.5,-10.175,-0.911,12.239
2026/05/20 01:43,2802.T,METI,生産,化学工業,2024-08,-2.714,-1.925,-0.911,6.455,16.336
2026/05/20 01:43,2802.T,METI,生産,化学工業,2024-09,3.822,2.03,6.455,6.402,5.776
2026/05/20 01:43,2802.T,METI,生産,化学工業,2024-10,-0.995,0.302,6.402,2.706,-4.409
2026/05/20 01:43,2802.T,METI,生産,化学工業,2024-11,-1.508,-2,2.706,-3.208,-8.292
2026/05/20 01:43,2802.T,METI,生産,化学工業,2024-12,-1.429,-3.109,-3.208,-3.843,-6.613
2026/05/20 01:43,2802.T,METI,生産,化学工業,2025-01,2.07,-0.805,-3.843,-1.465,20.3
2026/05/20 01:43,2802.T,METI,生産,化学工業,2025-02,-0.71,0.205,-1.465,-1.437,32.128
2026/05/20 01:43,2802.T,METI,生産,化学工業,2025-03,1.124,-0.402,-1.437,23.868,37.346
2026/05/20 01:43,2802.T,METI,生産,化学工業,2025-04,-0.303,1.753,23.868,8.223,10.991
2026/05/20 01:43,2802.T,METI,生産,化学工業,2025-05,-0.203,-1.99,8.223,2.456,8.621
2026/05/20 01:43,2802.T,METI,生産,化学工業,2025-06,-0.609,1.032,2.456,0.1,9.189
2026/05/20 01:43,2802.T,METI,生産,化学工業,2025-07,1.021,-0.603,0.1,5.912,-9.628
2026/05/20 01:43,2802.T,METI,生産,化学工業,2025-08,-2.932,-0.826,5.912,2.991,-21.879
2026/05/20 01:43,2802.T,METI,生産,化学工業,2025-09,4.375,-0.299,2.991,-17.151,-19.506
2026/05/20 01:43,2802.T,METI,生産,化学工業,2025-10,-0.2,0.503,-17.151,-8.446,37.124
2026/05/20 01:43,2802.T,METI,生産,化学工業,2025-11,-2.4,-0.408,-8.446,6.12,32.56
2026/05/20 01:43,2802.T,METI,生産,化学工業,2025-12,-0.922,0.104,6.12,41.136,44.602
2026/05/20 01:43,2802.T,METI,生産,化学工業,2026-01,2.172,0.203,41.136,-11.494,4.529
2026/05/20 01:43,2802.T,METI,生産,化学工業,2026-02,0.101,1.021,-11.494,15.761,17.762
2026/05/20 01:43,2802.T,METI,生産,化学工業,2026-03,-1.213,-1.313,15.761,2.024,
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2018-05,-0.087,0,0,-2.41,25.645
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2018-06,-1.224,0,-2.41,13.58,16.931
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2018-07,2.478,0,13.58,13.354,20.652
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2018-08,-4.318,0,13.354,-9.178,-12.602
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2018-09,2.978,0,-9.178,17.195,-3.167
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2018-10,2.892,0,17.195,-17.889,-2.574
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2018-11,0.511,0,-17.889,0.627,19.279
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2018-12,-0.339,0,0.627,17.913,9.657
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2019-01,-1.701,3.122,17.913,0.529,-4.359
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2019-02,0.346,1.222,0.528,-7.49,-7.49
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2019-03,0.172,0.693,-7.49,2.841,10.795
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2019-04,-0.43,1.048,2.841,-2.762,4.972
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2019-05,0.519,1.661,-2.762,10.795,19.318
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2019-06,-1.118,1.77,10.795,-2.564,17.308
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2019-07,1.13,0.432,-2.564,10.526,25.763
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2019-08,-2.064,2.798,10.526,8.929,20
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2019-09,-2.019,-2.191,8.929,4.459,23.115
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2019-10,0.269,-4.685,4.459,5.461,22.567
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2019-11,-2.145,-7.203,5.461,11.756,24.008
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2019-12,0.183,-6.718,11.756,3.995,13.715
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2020-01,-2.005,-7.007,3.995,6.701,35.638
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2020-02,0.744,-6.638,6.701,2.48,38.36
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2020-03,-3.139,-9.725,2.48,24.044,10.913
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2020-04,-3.432,-12.446,24.044,8.842,-10.869
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2020-05,-8.193,-20.034,8.842,-17.849,-18.213
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2020-06,-1.505,-20.348,-17.849,-0.317,-15.097
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2020-07,4.367,-17.799,-0.317,-0.127,6.842
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2020-08,3.138,-13.433,-0.127,-14.719,16.713
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2020-09,0.913,-10.842,-14.719,25.441,36.086
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2020-10,-0.201,-11.26,25.441,9.1,-5.571
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2020-11,-0.906,-10.137,9.1,-0.563,-18.426
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2020-12,2.134,-8.387,-0.563,-12.957,-25.055
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2021-01,2.886,-3.814,-12.957,-5.753,-11.862
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2021-02,-0.484,-4.986,-5.753,-8.643,-1.938
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2021-03,1.846,-0.095,-8.643,2.365,-1.975
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2021-04,1.336,4.837,2.365,4.859,2.62
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2021-05,-0.847,13.226,4.859,-8.678,-6.792
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2021-06,1.709,16.921,-8.678,7.164,5.647
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2021-07,-1.307,10.565,7.164,-4.759,-14.578
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2021-08,-0.851,6.288,-4.759,3.51,-8.969
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2021-09,1.527,6.935,3.51,-13.351,-12.621
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2021-10,-1.034,6.042,-13.351,1.495,3.261
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2021-11,0.285,7.317,1.495,-0.643,9.692
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2021-12,-0.852,4.179,-0.643,2.398,5.174
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2022-01,0.669,1.934,2.398,7.816,-7.158
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2022-02,-2.467,-0.097,7.816,-4.735,-15.304
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2022-03,0.097,-1.813,-4.735,-9.608,-4.33
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2022-04,0.68,-2.448,-9.608,-1.644,2.296
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2022-05,-4.344,-5.888,-1.644,7.608,4.496
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2022-06,3.027,-4.669,7.608,-3.348,-7.606
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2022-07,-0.881,-4.257,-3.348,0.471,0.416
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2022-08,-0.296,-3.721,0.471,-4.854,-7.115
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2022-09,-0.297,-5.451,-4.854,5.043,-2.667
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2022-10,-1.69,-6.078,5.043,-7.064,-6.347
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2022-11,0.404,-5.966,-7.064,-0.297,-2.91
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2022-12,-0.806,-5.922,-0.297,1.072,4.348
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2023-01,-1.624,-8.065,1.072,-3.654,10.636
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2023-02,-1.754,-7.393,-3.654,7.156,24.954
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2023-03,-0.21,-7.677,7.156,7.163,20.748
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2023-04,0.632,-7.722,7.163,8.815,18.695
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2023-05,-1.987,-5.449,8.815,3.549,13.167
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2023-06,0.747,-7.542,3.549,5.342,5.412
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2023-07,-1.059,-7.708,5.342,3.747,17.074
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2023-08,-0.214,-7.631,3.747,-3.547,15.528
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2023-09,0.751,-6.66,-3.547,16.996,19.888
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2023-10,0.639,-4.449,16.996,2.376,14.987
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2023-11,-0.741,-5.539,2.376,0.094,7.9
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2023-12,1.706,-3.147,0.094,12.212,-5.555
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2024-01,-3.04,-4.541,12.212,-3.933,-20.317
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2024-02,0.108,-2.731,-3.933,-12.387,-0.833
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2024-03,0.108,-2.421,-12.387,-5.327,30.871
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2024-04,-1.402,-4.393,-5.327,19.557,54.445
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2024-05,2.298,-0.213,19.557,15.623,21.274
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2024-06,-4.171,-5.085,15.623,11.726,11.061
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2024-07,2.567,-1.606,11.726,-6.121,-10.645
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2024-08,-3.482,-4.828,-6.121,5.886,0.967
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2024-09,3.157,-2.556,5.886,-10.109,-8.256
2026/05/20 01:43,4519.T,METI,生産,化学工業（除．医薬品）,2024-10,0.437,-2.751,-10.109,6.078,13.474
