updated_at,ticker,name,metric_group,metric_label,hit_no,matched_pattern,number_candidates,snippet,source_url,review_status
2026/05/19 15:45,2802.T,味の素,dividend,配当候補,7,配当,"3 / 2 / 2025 / 4 / 1 / 1株 / 2株 / 22 / 1,723,000 / 8","株式分割が行われたものと仮定して算定しております。 （3）連結キャッシュ・フローの状況 2．配当の状況 （注）当社は、2025年4月1日付で普通株式1株につき2株の株式分割を行っております。2025年3月期については、当該株式分割前の実際の配当金 の額を記載しております。 -- 1 of 22 -- （％表示は、対前期増減率） 売上高 事業利益 親会社の所有者に 帰属する当期利益 基本的1株当たり 当期利益 百万円 ％ 百万円 ％ 百万円 ％ 円 銭 通期 1,723,000 8",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,dividend,配当候補,8,配当,2 / 6 / 7 / 3,営成績の概況 ……………………………………………………………………………………………… 2 Ⅱ．当期の財政状態の概況 ……………………………………………………………………………………………… 6 Ⅲ．利益配分に関する基本方針及び当期・次期の配当 ……………………………………………………………… 7 2．会計基準の選択に関する基本的な考え方 …………………………………………………………………………… 7 3．連結財務諸表及び主な注記 ………………………………………………………………,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,dividend,配当候補,9,配当,"459億円 / 964億円 / 2,256億円 / 1,376億円 / 1,300億円 / 431億円 / 250億円 / 1,066億円 / 6 / 2802 / 2026 / 3","入459億円があったものの、有形固定資産の取得による支出964億円があったこと等によるものです。 財務活動によるキャッシュ・フローは、2,256億円の支出（前期は1,376億円の支出）となりました。自己株式の取 得による支出1,300億円、配当金の支払額431億円及び社債の償還による支出250億円があったこと等によるもので す。 以上の結果、当連結会計年度末における現金及び現金同等物の残高は、1,066億円となりました。 - 6 - 味の素㈱(2802) 2026年3月期決算短信",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,dividend,配当候補,10,配当,2 / 2026 / 3 / 8円 / 1株 / 48円 / 24円 / 2030,期と 短期の資金調達のバランスを勘案し、事業資金に関し、コマーシャル・ペーパー発行等による資金調達活動を行い ました。 ③ 資金の使途 当連結会計年度の資金の使途は、主として事業資金であります。 Ⅲ．利益配分に関する基本方針及び当期・次期の配当 当社は、中間配当と期末配当の年2回の配当を行うことを基本方針としております。 当期（2026年3月期）の株主配当は、前期より8円増配となる、1株当たり年間48円（うち中間配当金24円）を予定し ております。 「中期ASV経営 2030ロー,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,dividend,配当候補,11,配当,2 / 2026 / 3 / 8円 / 1株 / 48円 / 24円 / 2030,達のバランスを勘案し、事業資金に関し、コマーシャル・ペーパー発行等による資金調達活動を行い ました。 ③ 資金の使途 当連結会計年度の資金の使途は、主として事業資金であります。 Ⅲ．利益配分に関する基本方針及び当期・次期の配当 当社は、中間配当と期末配当の年2回の配当を行うことを基本方針としております。 当期（2026年3月期）の株主配当は、前期より8円増配となる、1株当たり年間48円（うち中間配当金24円）を予定し ております。 「中期ASV経営 2030ロードマップ」において,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,dividend,配当候補,12,配当,2 / 2026 / 3 / 8円 / 1株 / 48円 / 24円 / 2030,スを勘案し、事業資金に関し、コマーシャル・ペーパー発行等による資金調達活動を行い ました。 ③ 資金の使途 当連結会計年度の資金の使途は、主として事業資金であります。 Ⅲ．利益配分に関する基本方針及び当期・次期の配当 当社は、中間配当と期末配当の年2回の配当を行うことを基本方針としております。 当期（2026年3月期）の株主配当は、前期より8円増配となる、1株当たり年間48円（うち中間配当金24円）を予定し ております。 「中期ASV経営 2030ロードマップ」において「累進配当,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,dividend,配当候補,13,配当,2 / 2026 / 3 / 8円 / 1株 / 48円 / 24円 / 2030,業資金に関し、コマーシャル・ペーパー発行等による資金調達活動を行い ました。 ③ 資金の使途 当連結会計年度の資金の使途は、主として事業資金であります。 Ⅲ．利益配分に関する基本方針及び当期・次期の配当 当社は、中間配当と期末配当の年2回の配当を行うことを基本方針としております。 当期（2026年3月期）の株主配当は、前期より8円増配となる、1株当たり年間48円（うち中間配当金24円）を予定し ております。 「中期ASV経営 2030ロードマップ」において「累進配当政策」を宣言し,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,dividend,配当候補,14,配当,2 / 2026 / 3 / 8円 / 1株 / 48円 / 24円 / 2030,た。 ③ 資金の使途 当連結会計年度の資金の使途は、主として事業資金であります。 Ⅲ．利益配分に関する基本方針及び当期・次期の配当 当社は、中間配当と期末配当の年2回の配当を行うことを基本方針としております。 当期（2026年3月期）の株主配当は、前期より8円増配となる、1株当たり年間48円（うち中間配当金24円）を予定し ております。 「中期ASV経営 2030ロードマップ」において「累進配当政策」を宣言し、減配せず、増配または配当維持の方針を 示しております。併せて、減損損失,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,dividend,配当候補,15,配当,2 / 2026 / 3 / 8円 / 1株 / 48円 / 24円 / 2030,業資金であります。 Ⅲ．利益配分に関する基本方針及び当期・次期の配当 当社は、中間配当と期末配当の年2回の配当を行うことを基本方針としております。 当期（2026年3月期）の株主配当は、前期より8円増配となる、1株当たり年間48円（うち中間配当金24円）を予定し ております。 「中期ASV経営 2030ロードマップ」において「累進配当政策」を宣言し、減配せず、増配または配当維持の方針を 示しております。併せて、減損損失の計上等、非定常的な利益変動の影響を受けにくい事業利益をベース,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,dividend,配当候補,16,配当,2 / 2026 / 3 / 8円 / 1株 / 48円 / 24円 / 2030,配当の年2回の配当を行うことを基本方針としております。 当期（2026年3月期）の株主配当は、前期より8円増配となる、1株当たり年間48円（うち中間配当金24円）を予定し ております。 「中期ASV経営 2030ロードマップ」において「累進配当政策」を宣言し、減配せず、増配または配当維持の方針を 示しております。併せて、減損損失の計上等、非定常的な利益変動の影響を受けにくい事業利益をベースとする「ノ ーマライズドEPSに基づく配当」（注）を当社の標準的な配当計算方法として位置付け,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,dividend,配当候補,17,配当,2026 / 3 / 8円 / 1株 / 48円 / 24円 / 2030,しております。 当期（2026年3月期）の株主配当は、前期より8円増配となる、1株当たり年間48円（うち中間配当金24円）を予定し ております。 「中期ASV経営 2030ロードマップ」において「累進配当政策」を宣言し、減配せず、増配または配当維持の方針を 示しております。併せて、減損損失の計上等、非定常的な利益変動の影響を受けにくい事業利益をベースとする「ノ ーマライズドEPSに基づく配当」（注）を当社の標準的な配当計算方法として位置付けています。 事業利益を着実に増加させるこ,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,dividend,配当候補,18,配当,2030 / 3 / 50％,期ASV経営 2030ロードマップ」において「累進配当政策」を宣言し、減配せず、増配または配当維持の方針を 示しております。併せて、減損損失の計上等、非定常的な利益変動の影響を受けにくい事業利益をベースとする「ノ ーマライズドEPSに基づく配当」（注）を当社の標準的な配当計算方法として位置付けています。 事業利益を着実に増加させることで、今後も更なる増配を図ります。なお、3か年の総還元性向は50％以上（対親 会社の所有者に帰属する当期利益）としております。 これらを踏まえ、次期（,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,1,自己株式,"1株 / 1,723,000 / 8.8 / 197,000 / 8.7 / 120,000 / 10.9 / 126.16 / 2026 / 3 / 977,735,616株 / 2025 / 1,005,637,616株 / 19,290,839株","事業利益 親会社の所有者に 帰属する当期利益 基本的1株当たり 当期利益 百万円 ％ 百万円 ％ 百万円 ％ 円 銭 通期 1,723,000 8.8 197,000 8.7 120,000 △10.9 126.16 ① 期末発行済株式数（自己株式を含む） 2026年3月期 977,735,616株 2025年3月期 1,005,637,616株 ② 期末自己株式数 2026年3月期 19,290,839株 2025年3月期 11,237,848株 ③ 期中平均株式数 2026年3月",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,2,自己株式,"1,723,000 / 8.8 / 197,000 / 8.7 / 120,000 / 10.9 / 126.16 / 2026 / 3 / 977,735,616株 / 2025 / 1,005,637,616株 / 19,290,839株 / 11,237,848株","通期 1,723,000 8.8 197,000 8.7 120,000 △10.9 126.16 ① 期末発行済株式数（自己株式を含む） 2026年3月期 977,735,616株 2025年3月期 1,005,637,616株 ② 期末自己株式数 2026年3月期 19,290,839株 2025年3月期 11,237,848株 ③ 期中平均株式数 2026年3月期 973,367,344株 2025年3月期 1,007,203,566株 （1）個別経営成績 （％表示は、対前期増",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,3,自己株式,"3 / 1 / 2025 / 4 / 1株 / 2株 / 2 / 2026 / 792,000株 / 811,200株","（3）発行済株式数（普通株式） （注）1．当社は、2025年4月1日付で普通株式1株につき2株の株式分割を行っております。発行済株式数（普通株式）は、前連結会計年度 の期首に当該株式分割が行われたと仮定して算定しております。 （注）2．期末自己株式数には、当社の役員等を対象とする中期業績連動型株式報酬制度の導入により採用した役員報酬BIP信託が保有する 当社株式（2026年3月期 792,000株、2025年3月期 811,200株）が含まれております。また、役員報酬BIP信託が保有",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,4,自己株式,"2026 / 3 / 792,000株 / 2025 / 811,200株 / 4 / 1 / 31 / 1株 / 2株","制度の導入により採用した役員報酬BIP信託が保有する 当社株式（2026年3月期 792,000株、2025年3月期 811,200株）が含まれております。また、役員報酬BIP信託が保有する当社株 式を、期中平均株式数の計算において控除する自己株式に含めております。 （参考）個別業績の概要 2026年3月期の個別業績（2025年4月1日～2026年3月31日） （注）当社は、2025年4月1日付で普通株式1株につき2株の株式分割を行っております。「1株当たり当期純利益」、「潜在株式調",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,5,自己株式,"078億円 / 602億円 / 9,680億円 / 8,132億円 / 310億円 / 8,442億円 / 7,708億円 / 42","078億円に対して602億円増加し、9,680億円となりました。これは主として、 仕入債務及びその他の債務の増加があったことによるものです。 資本合計は、前連結会計年度末の8,132億円に対して310億円増加し、8,442億円となりました。自己株式の取得が あったことにより減少した一方で、円安の進行に伴う在外営業活動体の換算差額による増加があったこと等によるも のです。資本合計から非支配持分を引いた親会社の所有者に帰属する持分は、7,708億円となり、親会社所有者帰属 持分比率は42",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,6,自己株式,"459億円 / 964億円 / 2,256億円 / 1,376億円 / 1,300億円 / 431億円 / 250億円 / 1,066億円 / 6","となりました。有形固定資産の売 却による収入459億円があったものの、有形固定資産の取得による支出964億円があったこと等によるものです。 財務活動によるキャッシュ・フローは、2,256億円の支出（前期は1,376億円の支出）となりました。自己株式の取 得による支出1,300億円、配当金の支払額431億円及び社債の償還による支出250億円があったこと等によるもので す。 以上の結果、当連結会計年度末における現金及び現金同等物の残高は、1,066億円となりました。 - 6 - 味の素㈱",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,7,自己株式,1 / 2 / 3,よるキャッシュ・フロー ・インタレスト・カバレッジ・レシオ：営業活動によるキャッシュ・フロー／利息の支払額 （注）1．各指標は、いずれも連結ベースの財務数値により算出しております。 （注）2．株式時価総額は、期末株価終値×期末発行済株式数（自己株式数控除後）により算出しております。 （注）3．有利子負債は、連結財政状態計算書に計上されている負債のうち利子を支払っている全ての負債を対象と しております。 3．当連結会計年度の資金の流動性及び資金の調達、使途 ① 資金の流動性について 当,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,8,自己株式,"22,989 / 28,326 / 3,230 / 4,191 / 523,270 / 519,007 / 907,858 / 968,070 / 79,863 / 32,668 / 67,337 / 590,517 / 587,856 / 105,838","繰延税金負債 22,989 28,326 その他の非流動負債 3,230 4,191 非流動負債合計 523,270 519,007 負債合計 907,858 968,070 資本 資本金 79,863 79,863 資本剰余金 － － 自己株式 △32,668 △67,337 利益剰余金 590,517 587,856 その他の資本の構成要素 105,838 170,436 売却目的保有に分類される処分グループに 係るその他の資本の構成要素 3,253 － 親会社の所有者に帰属す",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,9,自己株式,"197,378 / 11,449 / 16,781 / 11 / 2802 / 2026 / 3 / 13 / 22 / 2024 / 4 / 1 / 79,863 / 49","197,378 非支配持分 11,449 16,781 （連結包括利益計算書） - 11 - 味の素㈱(2802) 2026年3月期決算短信 -- 13 of 22 -- （単位：百万円） 親会社の所有者に帰属する持分 資本金 資本剰余金 自己株式 利益剰余金 その他の資本の構成要素 その他の包括 利益を通じて 測定する金融 資産の公正価 値の純変動 確定給付制 度の再測定 キャッシ ュ・フロ ー・ヘッジ ヘッジコスト 剰余金 2024年4月1日期首残高 79,863 － △49,1",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,10,自己株式,"9,164 / 657,782 / 21,728 / 2,271 / 991 / 231 / 70,272 / 4,731 / 4,294 / 534 / 130 / 90,695 / 0 / 1","9,164 657,782 21,728 2,271 △991 △231 当期利益 70,272 その他の包括利益 4,731 △4,294 534 130 当期包括利益 － － － 70,272 4,731 △4,294 534 130 自己株式の取得 △90,695 自己株式の処分 0 1 自己株式の消却 △107,173 107,173 配当金 △39,119 非支配持分との取引等 子会社の支配喪失に伴う変動 支配が継続している子会社に対する親会 社の持分変動 27 その他の資",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,11,自己株式,"728 / 2,271 / 991 / 231 / 70,272 / 4,731 / 4,294 / 534 / 130 / 90,695 / 0 / 1 / 107,173 / 39,119",",728 2,271 △991 △231 当期利益 70,272 その他の包括利益 4,731 △4,294 534 130 当期包括利益 － － － 70,272 4,731 △4,294 534 130 自己株式の取得 △90,695 自己株式の処分 0 1 自己株式の消却 △107,173 107,173 配当金 △39,119 非支配持分との取引等 子会社の支配喪失に伴う変動 支配が継続している子会社に対する親会 社の持分変動 27 その他の資本の構成要素から利益剰余金 への",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,12,自己株式,"991 / 231 / 70,272 / 4,731 / 4,294 / 534 / 130 / 90,695 / 0 / 1 / 107,173 / 39,119 / 27 / 8,084","991 △231 当期利益 70,272 その他の包括利益 4,731 △4,294 534 130 当期包括利益 － － － 70,272 4,731 △4,294 534 130 自己株式の取得 △90,695 自己株式の処分 0 1 自己株式の消却 △107,173 107,173 配当金 △39,119 非支配持分との取引等 子会社の支配喪失に伴う変動 支配が継続している子会社に対する親会 社の持分変動 27 その他の資本の構成要素から利益剰余金 への振替 8,084 △8,",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,13,自己株式,"70,272 / 10,501 / 80,773 / 7,791 / 2,493 / 9,183 / 947 / 8,236 / 61,088 / 11,449 / 72,537 / 90,695 / 1 / 39,119","70,272 10,501 80,773 その他の包括利益 △7,791 △2,493 △9,183 △9,183 947 △8,236 当期包括利益 △7,791 △2,493 △9,183 － 61,088 11,449 72,537 自己株式の取得 － △90,695 △90,695 自己株式の処分 － 1 1 自己株式の消却 － － － 配当金 － △39,119 △14,306 △53,426 非支配持分との取引等 － － － 子会社の支配喪失に伴う変動 － － △403",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,14,自己株式,"7,791 / 2,493 / 9,183 / 947 / 8,236 / 61,088 / 11,449 / 72,537 / 90,695 / 1 / 39,119 / 14,306 / 53,426 / 403","括利益 △7,791 △2,493 △9,183 △9,183 947 △8,236 当期包括利益 △7,791 △2,493 △9,183 － 61,088 11,449 72,537 自己株式の取得 － △90,695 △90,695 自己株式の処分 － 1 1 自己株式の消却 － － － 配当金 － △39,119 △14,306 △53,426 非支配持分との取引等 － － － 子会社の支配喪失に伴う変動 － － △403 △403 支配が継続している子会社に対する親会 社の",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,15,自己株式,"493 / 9,183 / 947 / 8,236 / 7,791 / 2,493 / 61,088 / 11,449 / 72,537 / 90,695 / 1 / 39,119 / 14,306 / 53,426","493 △9,183 △9,183 947 △8,236 当期包括利益 △7,791 △2,493 △9,183 － 61,088 11,449 72,537 自己株式の取得 － △90,695 △90,695 自己株式の処分 － 1 1 自己株式の消却 － － － 配当金 － △39,119 △14,306 △53,426 非支配持分との取引等 － － － 子会社の支配喪失に伴う変動 － － △403 △403 支配が継続している子会社に対する親会 社の持分変動 － 27 △27",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,16,自己株式,"253 / 746,804 / 66,468 / 813,273 / 3 / 12 / 2802 / 2026 / 14 / 22 / 2025 / 4 / 1 / 79,863","253 746,804 66,468 813,273 （3）連結持分変動計算書 - 12 - 味の素㈱(2802) 2026年3月期決算短信 -- 14 of 22 -- （単位：百万円） 親会社の所有者に帰属する持分 資本金 資本剰余金 自己株式 利益剰余金 その他の資本の構成要素 その他の包括 利益を通じて 測定する金融 資産の公正価 値の純変動 確定給付制 度の再測定 キャッシ ュ・フロ ー・ヘッジ ヘッジコスト 剰余金 2025年4月1日期首残高 79,863 － △32,6",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,17,自己株式,"590,517 / 18,375 / 2,023 / 689 / 101 / 134,675 / 2,223 / 8,215 / 1,001 / 46 / 130,009 / 0 / 95,300 / 43,219","590,517 18,375 △2,023 △689 △101 当期利益 134,675 その他の包括利益 2,223 △8,215 1,001 46 当期包括利益 － － － 134,675 2,223 △8,215 1,001 46 自己株式の取得 △130,009 自己株式の処分 0 自己株式の消却 △95,300 95,300 配当金 △43,219 非支配持分との取引等 子会社の支配喪失に伴う変動 支配が継続している子会社に対する親会 社の持分変動 その他の資本の構成要素",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,18,自己株式,"2,023 / 689 / 101 / 134,675 / 2,223 / 8,215 / 1,001 / 46 / 130,009 / 0 / 95,300 / 43,219 / 946","2,023 △689 △101 当期利益 134,675 その他の包括利益 2,223 △8,215 1,001 46 当期包括利益 － － － 134,675 2,223 △8,215 1,001 46 自己株式の取得 △130,009 自己株式の処分 0 自己株式の消却 △95,300 95,300 配当金 △43,219 非支配持分との取引等 子会社の支配喪失に伴う変動 支配が継続している子会社に対する親会 社の持分変動 その他の資本の構成要素から利益剰余金 への振替 946",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,forecast,業績予想候補,1,業績予想,"31,899 / 30.1 / 346.29 / 2025 / 3 / 1,112,861 / 360,605 / 32.4 / 362.64 / 2026 / 331,899百万円 / 360,605百万円 / 2027 / 4","31,899 30.1 346.29 2025年3月期 1,112,861 360,605 32.4 362.64 （参考）自己資本 2026年3月期 331,899百万円 2025年3月期 360,605百万円 3．2027年3月期の連結業績予想（2026年4月1日～2027年3月31日） ※ 注記事項 （1）期中における連結範囲の重要な変更：無 （2）会計方針の変更・会計上の見積りの変更 ① IFRSにより要求される会計方針の変更：無 ② ①以外の会計方針の変更 ：無 ③ 会計上",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,forecast,業績予想候補,2,業績予想,,定資産の一部（本社ビル土地及び建物）を譲渡し、固定資産売却益を計上し たこと等により、当期純利益につきまして前事業年度の実績値と当事業年度の実績値との間に差異が生じております。 ※ 決算短信は公認会計士又は監査法人の監査の対象外です。 ※ 業績予想の適切な利用に関する説明、その他特記事項 （将来に関する記述等についてのご注意） 本資料に記載されている業績見通し等の将来に関する記述は、本資料の発表日現在における将来の見通し、計画 のもととなる前提、予測を含んで記載しており、当社としてそ,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,本文のみ・要確認
2026/05/19 15:45,2802.T,味の素,forecast,業績予想候補,3,業績予想,5 / 1 / 2 / 2026 / 7,に関する記述は、本資料の発表日現在における将来の見通し、計画 のもととなる前提、予測を含んで記載しており、当社としてその実現を約束する趣旨のものではありません。実際 の業績は、今後様々な要因によって、大きく異なる結果となる可能性があります。業績予想に関する事項は、添付 資料P5．「1．経営成績等の概況 I．当期の経営成績の概況 2．次期の見通し」をご参照ください。 （決算補足説明資料の入手方法について） 決算補足説明資料は2026年5月7日（木）に当社ウェブサイトに掲載いたします。,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,forecast,業績予想候補,4,業績予想,"1 / 7,230億円 / 1,970億円 / 1,200億円","次期の連結売上高は1兆7,230億円、同事業利益は1,970億円を見込んでおります。また同親会社の所有者に帰属す る当期利益は1,200億円を見込んでおります。 中東情勢は日々状況が変化しており、先行きが極めて不透明であることから、次期の業績予想における主な前提に は、中東情勢緊迫化による影響は含めておりません。今後、各種原燃料価格の上昇、物流費の増加が見込まれるもの の、機敏な価格対応、着実なコストダウンにより、可能な限り打ち返してまいります。足元では包材をはじめとする 主要な原",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,forecast,業績予想候補,5,業績予想,1 / 150円,、着実なコストダウンにより、可能な限り打ち返してまいります。足元では包材をはじめとする 主要な原燃料は確保できているものの、今後の調達リスクに対しては、代替調達先の確保を進める等、事業活動の継 続および業績影響の最小化に努めてまいります。 業績予想における主な前提は以下のとおりです。 ・通期為替レートは1ドル＝150円を想定 ・地域ごとに濃淡はあるものの、世界経済は総じて緩やかに拡大 ・タピオカ等の一部原燃料を除き、原燃料価格は総じて安定的に推移 当社は、付加価値の高い製品の提供に継,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,forecast,業績予想候補,6,業績予想,"2030 / 5 / 2802 / 2026 / 3 / 7 / 22 / 2025 / 2,098","い製品の提供に継続的に取り組むとともに、中東情勢緊迫化への対応を着実に実行すること により、「中期ASV経営 2030ロードマップ」の実現を目指してまいります。中東情勢緊迫化に伴う当社業績への影響 については、引き続き注視するとともに、適宜業績予想に反映してまいります。 （参考）セグメント別業績見通し - 5 - 味の素㈱(2802) 2026年3月期決算短信 -- 7 of 22 -- （億円） 2025年3月期 2026年3月期 差額 営業活動によるキャッシュ・フロー 2,098",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,forecast,業績予想候補,7,通期,"1 / 22 / 1株 / 1,723,000 / 8.8 / 197,000 / 8.7 / 120,000 / 10.9 / 126.16 / 2026 / 3 / 977,735,616株 / 2025","、当該株式分割前の実際の配当金 の額を記載しております。 -- 1 of 22 -- （％表示は、対前期増減率） 売上高 事業利益 親会社の所有者に 帰属する当期利益 基本的1株当たり 当期利益 百万円 ％ 百万円 ％ 百万円 ％ 円 銭 通期 1,723,000 8.8 197,000 8.7 120,000 △10.9 126.16 ① 期末発行済株式数（自己株式を含む） 2026年3月期 977,735,616株 2025年3月期 1,005,637,616株 ② 期末自己",https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,2802.T,味の素,forecast,業績予想候補,8,通期,1 / 150円,まいります。足元では包材をはじめとする 主要な原燃料は確保できているものの、今後の調達リスクに対しては、代替調達先の確保を進める等、事業活動の継 続および業績影響の最小化に努めてまいります。 業績予想における主な前提は以下のとおりです。 ・通期為替レートは1ドル＝150円を想定 ・地域ごとに濃淡はあるものの、世界経済は総じて緩やかに拡大 ・タピオカ等の一部原燃料を除き、原燃料価格は総じて安定的に推移 当社は、付加価値の高い製品の提供に継続的に取り組むとともに、中東情勢緊迫化への対,https://news.ajinomoto.co.jp/2026/05/2026_05_07_03.pdf,数値候補あり・要確認
2026/05/19 15:45,8058.T,三菱商事,sales,売上高候補,1,revenue,31 / 2026 / 1,"D MARCH 31, 2026 (Based on IFRS) (Consolidated) 1. Consolidated operating results for the year ended March 31, 2026 (1) Revenues and income Note: Figures less than one million yen are rounded. %: change from the previous year Revenues Profit befor",https://www.mitsubishicorp.com/jp/en/ir/library/earnings/pdf/202605e.pdf,数値候補あり・要確認
2026/05/19 15:45,8058.T,三菱商事,sales,売上高候補,2,revenue,31 / 2026 / 1,"31, 2026 (1) Revenues and income Note: Figures less than one million yen are rounded. %: change from the previous year Revenues Profit before tax Profit for the year Profit for the year attributable to owners of the Parent Comprehensive income Fo",https://www.mitsubishicorp.com/jp/en/ir/library/earnings/pdf/202605e.pdf,数値候補あり・要確認
2026/05/19 15:45,8058.T,三菱商事,sales,売上高候補,3,revenue,"2026 / 31 / 2025 / 18,617 / 6 / 18,916 / 0 / +298.4","the Year Ended March 2026 Results (Billions of Yen) Year ended March 31, 2025 Year ended March 31, 2026 Change Remarks Revenues 18,617.6 18,916.0 +298.4 Increase due to higher market prices, partially offset by decrease following Lawson becoming",https://www.mitsubishicorp.com/jp/en/ir/library/earnings/pdf/202605e.pdf,数値候補あり・要確認
2026/05/19 15:45,8058.T,三菱商事,sales,売上高候補,4,revenue,40%,"ation, discontinued application of the equity method, and recognize our proportionate share of the assets, liabilities, revenues and expenses arising from jointly controlled operations. Our investment stake is 40%, and the book value of CDGR’s pro",https://www.mitsubishicorp.com/jp/en/ir/library/earnings/pdf/202605e.pdf,数値候補あり・要確認
