updated_at,file,kind,status,use_allowed,reason,replacement,last_modified,size_kb
2026/05/26 10:25,246_nisa_1year_hold_score_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/24 23:52,0
2026/05/26 10:25,247_nisa_1year_hold_score_formula.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/24 23:52,1
2026/05/26 10:25,25_candidate_event_watch_summary.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 14:51,1
2026/05/26 10:25,250_qualitative_source_status.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 11:00,2
2026/05/26 10:25,251_qualitative_theme_rules.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 11:00,5
2026/05/26 10:25,252_qualitative_event_sample_queue.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 11:00,2
2026/05/26 10:25,253_qualitative_candidate_match.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 11:00,4
2026/05/26 10:25,254_qualitative_trend_exploration_score.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 11:35,5
2026/05/26 10:25,255_qualitative_theme_chain_scores.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 11:32,1
2026/05/26 10:25,256_qualitative_numeric_gate_bridge.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 15:26,10
2026/05/26 10:25,257_qualitative_action_queue.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 15:31,10
2026/05/26 10:25,258_qualitative_nisa_connection_trial.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 15:38,4
2026/05/26 10:25,259_qualitative_official_verification_queue.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 16:05,29
2026/05/26 10:25,26_candidate_event_watch_detail.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 14:51,1
2026/05/26 10:25,260_model_integrity_audit.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 16:34,226
2026/05/26 10:25,261_event_score_repair_plan.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 16:29,4
2026/05/26 10:25,262_event_scenario_model.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 16:25,2
2026/05/26 10:25,263_model_guardrail_rules.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 16:32,3
2026/05/26 10:25,264_dual_axis_rating_rules.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 16:45,4
2026/05/26 10:25,265_dual_axis_selection_logic.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 16:58,2
2026/05/26 10:25,266_qualitative_event_examples.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 16:45,2
2026/05/26 10:25,267_dual_axis_final_gate.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 16:45,1
2026/05/26 10:25,268_known_stock_impact_event_types.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 16:54,3
2026/05/26 10:25,269_2026_event_watch_universe.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 16:54,3
2026/05/26 10:25,27_market_event_watch.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 14:51,16
2026/05/26 10:25,270_event_100_company_workplan.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 16:54,1
2026/05/26 10:25,271_qualitative_layer_matrix.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 16:58,2
2026/05/26 10:25,272_top20_yahoo_fundamental_fetch_status.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 18:37,1
2026/05/26 10:25,273_top20_earnings_reaction_completed.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 18:37,4
2026/05/26 10:25,274_top20_completion_recalculated_candidates.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 18:37,6
2026/05/26 10:25,275_top20_completion_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 18:37,1
2026/05/26 10:25,276_candidate_supplement_screening.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 18:50,25
2026/05/26 10:25,277_nisa_test_10_candidate_plan.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 18:50,5
2026/05/26 10:25,278_candidate_supplement_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 18:50,0
2026/05/26 10:25,279_supplement_earnings_reaction_check.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 18:59,1
2026/05/26 10:25,28_candidate_event_review.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 15:07,2
2026/05/26 10:25,280_nisa_test_10_candidate_plan_reaction_updated.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 18:59,6
2026/05/26 10:25,281_supplement_reaction_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 18:59,0
2026/05/26 10:25,283_june_candidate_rulebook_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 19:13,0
2026/05/26 10:25,284_june_market_event_gates.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 19:13,2
2026/05/26 10:25,285_june_ticker_rulebook.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 19:13,6
2026/05/26 10:25,286_june_candidate_action_matrix.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 19:13,3
2026/05/26 10:25,287_issue_recovery_board.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 19:20,5
2026/05/26 10:25,288_next_action_pointer.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 19:36,0
2026/05/26 10:25,289_terminology_cleanup_status.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 19:57,1
2026/05/26 10:25,29_reviewed_event_score.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 15:07,2
2026/05/26 10:25,290_missing_data_score_gate.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:19,2
2026/05/26 10:25,291_required_field_matrix.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:19,15
2026/05/26 10:25,292_missing_data_gate_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:19,0
2026/05/26 10:25,293_universe_fixed_policy.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:39,2
2026/05/26 10:25,294_universe_membership_audit.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:39,34
2026/05/26 10:25,295_universe_distribution.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:39,2
2026/05/26 10:25,296_universe_exclusion_rules.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:39,1
2026/05/26 10:25,297_universe_replenishment_fixed_rules.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:39,1
2026/05/26 10:25,298_universe_definition_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:39,0
2026/05/26 10:25,299_sector_peer_medians.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:47,5
2026/05/26 10:25,30_june_test_candidate_ranking.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 16:54,3
2026/05/26 10:25,300_candidate_sector_adjustment.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:47,3
2026/05/26 10:25,301_sector_adjustment_rules.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:47,1
2026/05/26 10:25,302_sector_adjustment_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:47,0
2026/05/26 10:25,303_backtest_validation_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:57,1
2026/05/26 10:25,304_universe_score_sanity_check.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:57,1
2026/05/26 10:25,305_candidate_backtest_connection.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:57,2
2026/05/26 10:25,306_event_reaction_validation.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:57,2
2026/05/26 10:25,307_event_type_backtest_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:57,0
2026/05/26 10:25,308_backtest_next_actions.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 20:57,1
2026/05/26 10:25,309_benchmark_plus1_reference.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 21:02,1
2026/05/26 10:25,31_additional_public_data_status.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 17:44,5
2026/05/26 10:25,310_candidate_plus1_gate.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 21:02,4
2026/05/26 10:25,311_plus1_allocation_rules.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 21:02,1
2026/05/26 10:25,312_plus1_connection_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 21:02,1
2026/05/26 10:25,313_event_causality_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 22:59,1
2026/05/26 10:25,314_event_type_evidence_status.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 22:59,2
2026/05/26 10:25,315_candidate_causality_gate.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 22:59,3
2026/05/26 10:25,316_causality_guard_rules.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 22:59,1
2026/05/26 10:25,317_causality_next_actions.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/25 22:59,1
2026/05/26 10:25,318_display_wording_audit_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,1
2026/05/26 10:25,319_display_wording_findings.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,59
2026/05/26 10:25,32_sec_edgar_recent_filings.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 17:44,11
2026/05/26 10:25,320_display_wording_rules.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,1
2026/05/26 10:25,321_display_wording_fixes.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,2
2026/05/26 10:25,322_display_wording_next_actions.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,0
2026/05/26 10:25,323_material_registry.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,115
2026/05/26 10:25,324_current_materials.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,8
2026/05/26 10:25,325_history_materials.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,85
2026/05/26 10:25,326_material_boundary_rules.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,1
2026/05/26 10:25,327_material_registry_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,1
2026/05/26 10:25,328_prepublish_wording_rules.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:25,2
2026/05/26 10:25,329_prepublish_wording_findings.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:25,304
2026/05/26 10:25,33_edinet_recent_documents.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 17:44,0
2026/05/26 10:25,330_prepublish_wording_targets.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:25,5
2026/05/26 10:25,331_prepublish_wording_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:25,1
2026/05/26 10:25,332_prepublish_wording_operation.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:25,1
2026/05/26 10:25,333_candidate_role_rules.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,1
2026/05/26 10:25,334_candidate_role_findings.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,37
2026/05/26 10:25,335_candidate_role_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,1
2026/05/26 10:25,336_candidate_role_rewrite_examples.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,1
2026/05/26 10:25,337_candidate_role_operation.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:24,0
2026/05/26 10:25,338_candidate_data_completion_summary.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:25,1
2026/05/26 10:25,339_candidate_data_completion_matrix.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:25,5
2026/05/26 10:25,34_policy_event_calendar.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 17:44,4
2026/05/26 10:25,340_candidate_data_gap_queue.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:25,4
2026/05/26 10:25,341_candidate_data_completion_sources.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:25,1
2026/05/26 10:25,342_candidate_data_completion_rules.csv,CSV,データ資料,内部確認のみ,現行検証ページの根拠CSV。単独では説明資料にしない。,対応する現行HTMLページ,2026/05/26 10:25,1
2026/05/26 10:25,35_nasdaq_ipo_status.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 17:44,0
2026/05/26 10:25,36_industry_stats_sources.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 17:44,1
2026/05/26 10:25,37_event_return_detail.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 16:44,36
2026/05/26 10:25,38_event_return_summary.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 16:44,1
2026/05/26 10:25,39_tdnet_action_classification.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 17:16,53
2026/05/26 10:25,40_candidate_action_summary.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 17:16,1
2026/05/26 10:25,41_tdnet_adjusted_ranking.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 17:24,1
2026/05/26 10:25,42_event_condition_summary.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 17:24,0
2026/05/26 10:25,43_weak_event_warnings.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 17:24,1
2026/05/26 10:25,44_pre_buy_checklist_auto.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 17:24,0
2026/05/26 10:25,45_missing_data_dashboard.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 17:24,2
2026/05/26 10:25,46_fetch_failure_retry_log.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 17:24,1
2026/05/26 10:25,47_next_data_verification_queue.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 17:30,1
2026/05/26 10:25,48_tdnet_pdf_download_test.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/18 17:30,1
2026/05/26 10:25,49_pdf_text_extraction_test.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 12:54,1
2026/05/26 10:25,50_edinet_code_list_status.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/26 08:32,0
2026/05/26 10:25,51_candidate_edinet_codes.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/26 08:32,2
2026/05/26 10:25,52_candidate_edinet_documents_status.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/26 08:32,0
2026/05/26 10:25,53_pdf_numeric_candidate_detail.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 13:06,26
2026/05/26 10:25,54_pdf_numeric_candidate_summary.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 13:06,1
2026/05/26 10:25,55_pdf_structured_metric_candidates.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 13:30,4
2026/05/26 10:25,56_pdf_metric_score_bridge.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 14:13,1
2026/05/26 10:25,57_candidate_ir_pdf_text_extraction.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 15:39,4
2026/05/26 10:25,58_candidate_ir_pdf_numeric_detail.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 15:45,261
2026/05/26 10:25,59_candidate_ir_pdf_numeric_summary.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 15:45,8
2026/05/26 10:25,60_candidate_ir_pdf_structured_metrics.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 15:52,11
2026/05/26 10:25,61_candidate_ir_pdf_metric_coverage.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 15:52,1
2026/05/26 10:25,62_candidate_ir_pdf_score_input_bridge.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 16:23,2
2026/05/26 10:25,63_candidate_ir_pdf_official_input_queue.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 16:31,16
2026/05/26 10:25,64_candidate_ir_pdf_official_input_summary.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 16:31,1
2026/05/26 10:25,65_candidate_ir_pdf_official_input_table.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 17:08,13
2026/05/26 10:25,66_candidate_ir_pdf_official_input_table_summary.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 17:08,0
2026/05/26 10:25,67_candidate_ir_pdf_input_calculation_check.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 17:17,10
2026/05/26 10:25,68_candidate_ir_pdf_input_calculation_summary.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 17:17,1
2026/05/26 10:25,69_candidate_ir_pdf_score_reflection_gate.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 17:21,9
2026/05/26 10:25,70_candidate_ir_pdf_score_reflection_summary.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 17:21,1
2026/05/26 10:25,71_candidate_ir_pdf_gate_demo_detail.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 17:27,9
2026/05/26 10:25,72_candidate_ir_pdf_gate_demo_summary.csv,CSV,履歴データ,内部確認のみ,過去工程または途中検証のCSV。必要時に履歴として確認する。,current_vs_history_materials_20260525.html,2026/05/19 17:27,1
