checked_at,severity,rule_id,file,line,issue,matched_text,required_action,status
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,73,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,1,自己株式,""1株 / 1,723,000 / 8.8 / 197,000 / 8.7 / 120,000 / 10.9 / 126.16 / 2026 / 3 / 977,735,616株 / 2025 / 1,005,637,616株 / 19,290,839株"",""事業利益 親会社の所有者に 帰属する当期利益 基本的1株当たり 当期利益 百万円 ％ 百万円 ％ 百万円 ％ 円 銭 ",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,74,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,2,自己株式,""1,723,000 / 8.8 / 197,000 / 8.7 / 120,000 / 10.9 / 126.16 / 2026 / 3 / 977,735,616株 / 2025 / 1,005,637,616株 / 19,290,839株 / 11,237,848株"",""通期 1,723,000 8.8 197,000 8.7 120,000 △10.9 126.16 ",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,75,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,3,自己株式,""3 / 1 / 2025 / 4 / 1株 / 2株 / 2 / 2026 / 792,000株 / 811,200株"",""（3）発行済株式数（普通株式） （注）1．当社は、2025年4月1日付で普通株式1株につき2株の株式分割を行っております。発行済株式数（普通株式）は、前連結会計年度 の期首に当該株式分割が行われたと仮定して算定しております。 （注）2．期末自己株式数に",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,76,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,4,自己株式,""2026 / 3 / 792,000株 / 2025 / 811,200株 / 4 / 1 / 31 / 1株 / 2株"",""制度の導入により採用した役員報酬BIP信託が保有する 当社株式（2026年3月期 792,000株、2025年3月期 811,200株）が含まれております。また、役員報酬BIP信託が保有する当社株 式を、期中平均株式数の計算において控除する自己株式に",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,77,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,5,自己株式,""078億円 / 602億円 / 9,680億円 / 8,132億円 / 310億円 / 8,442億円 / 7,708億円 / 42"",""078億円に対して602億円増加し、9,680億円となりました。これは主として、 仕入債務及びその他の債務の増加があったことによるものです。 資本合計は、前連結会計年度末の8,132億円に対して310億円増加し、8,442億円となりました",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,78,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,6,自己株式,""459億円 / 964億円 / 2,256億円 / 1,376億円 / 1,300億円 / 431億円 / 250億円 / 1,066億円 / 6"",""となりました。有形固定資産の売 却による収入459億円があったものの、有形固定資産の取得による支出964億円があったこと等によるものです。 財務活動によるキャッシュ・フローは、2,256億円の支出（前期は1,376億円の支出",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,79,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,7,自己株式,1 / 2 / 3,よるキャッシュ・フロー ・インタレスト・カバレッジ・レシオ：営業活動によるキャッシュ・フロー／利息の支払額 （注）1．各指標は、いずれも連結ベースの財務数値により算出しております。 （注）2．株式時価総額は、期末株価終値×期末発行済株式数（自己株式数控除後）により算出しております。 （注）3．有利子負債は、連結財政状態計算書に計上されている負債のうち利子を",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,80,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,8,自己株式,""22,989 / 28,326 / 3,230 / 4,191 / 523,270 / 519,007 / 907,858 / 968,070 / 79,863 / 32,668 / 67,337 / 590,517 / 587,856 / 105,838"",""繰延税金負債 22,989 28,326 その他の非流動負債 3,230 4,191 非流動負債合計 523,27",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,81,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,9,自己株式,""197,378 / 11,449 / 16,781 / 11 / 2802 / 2026 / 3 / 13 / 22 / 2024 / 4 / 1 / 79,863 / 49"",""197,378 非支配持分 11,449 16,781 （連結包括利益計算書） - 11 - 味の素㈱(2802) 2026年3月期決算短信 -- 13 of 22 -- （単位：百万円） 親会社",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,82,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,10,自己株式,""9,164 / 657,782 / 21,728 / 2,271 / 991 / 231 / 70,272 / 4,731 / 4,294 / 534 / 130 / 90,695 / 0 / 1"",""9,164 657,782 21,728 2,271 △991 △231 当期利益 70,272 その他の包括利益 4,731 △4,294 534 130 当期包括利益 ",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,83,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,11,自己株式,""728 / 2,271 / 991 / 231 / 70,272 / 4,731 / 4,294 / 534 / 130 / 90,695 / 0 / 1 / 107,173 / 39,119"","",728 2,271 △991 △231 当期利益 70,272 その他の包括利益 4,731 △4,294 534 130 当期包括利益 － － － 70,272 4,731",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,84,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,12,自己株式,""991 / 231 / 70,272 / 4,731 / 4,294 / 534 / 130 / 90,695 / 0 / 1 / 107,173 / 39,119 / 27 / 8,084"",""991 △231 当期利益 70,272 その他の包括利益 4,731 △4,294 534 130 当期包括利益 － － － 70,272 4,731 △4,294 534 1",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,85,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,13,自己株式,""70,272 / 10,501 / 80,773 / 7,791 / 2,493 / 9,183 / 947 / 8,236 / 61,088 / 11,449 / 72,537 / 90,695 / 1 / 39,119"",""70,272 10,501 80,773 その他の包括利益 △7,791 △2,493 △9,183 △9,183 947 △8,236 当期包括",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,86,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,14,自己株式,""7,791 / 2,493 / 9,183 / 947 / 8,236 / 61,088 / 11,449 / 72,537 / 90,695 / 1 / 39,119 / 14,306 / 53,426 / 403"",""括利益 △7,791 △2,493 △9,183 △9,183 947 △8,236 当期包括利益 △7,791 △2,493 △9,183 － 61,",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,87,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,15,自己株式,""493 / 9,183 / 947 / 8,236 / 7,791 / 2,493 / 61,088 / 11,449 / 72,537 / 90,695 / 1 / 39,119 / 14,306 / 53,426"",""493 △9,183 △9,183 947 △8,236 当期包括利益 △7,791 △2,493 △9,183 － 61,088 11,449 72,",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,88,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,16,自己株式,""253 / 746,804 / 66,468 / 813,273 / 3 / 12 / 2802 / 2026 / 14 / 22 / 2025 / 4 / 1 / 79,863"",""253 746,804 66,468 813,273 （3）連結持分変動計算書 - 12 - 味の素㈱(2802) 2026年3月期決算短信 -- 14 of 22 -- （単位：百万円） ",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,89,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,17,自己株式,""590,517 / 18,375 / 2,023 / 689 / 101 / 134,675 / 2,223 / 8,215 / 1,001 / 46 / 130,009 / 0 / 95,300 / 43,219"",""590,517 18,375 △2,023 △689 △101 当期利益 134,675 その他の包括利益 2,223 △8,215 1,001 46 当",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,90,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,2802.T,味の素,buyback,自社株買い候補,18,自己株式,""2,023 / 689 / 101 / 134,675 / 2,223 / 8,215 / 1,001 / 46 / 130,009 / 0 / 95,300 / 43,219 / 946"",""2,023 △689 △101 当期利益 134,675 その他の包括利益 2,223 △8,215 1,001 46 当期包括利益 － － － 134,675 2,223 △8,",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,141,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8058.T,三菱商事,buyback,自社株買い候補,1,treasury stock,""3 / -1 / 31 / 2026 / 4,028,926,353 / 2025 / 4,022,391,153 / -2"",""ed Financial Statements."""" (3) Number of shares issued (Common stock) -1- Number of shares issued at year-end (i",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,142,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8058.T,三菱商事,buyback,自社株買い候補,2,treasury stock,""31 / 2026 / 4,028,926,353 / 2025 / 4,022,391,153 / -2 / 367,427,682 / 44,547,170 / -3"",""sued at year-end (including treasury stock) (March 31, 2026) 4,028,926,353 (March 31, 202",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,143,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8058.T,三菱商事,buyback,自社株買い候補,3,treasury stock,""1,384 / 4 / 1,041 / 343.0 / 1,530 / 7 / 804.7 / +726.0"",""flows 1,384.4 1,041.4 (343.0) － Cash flows from financing activities (1,530.7) (804.7) +726.0 Breakdown Acquisition of t",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,144,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8058.T,三菱商事,buyback,自社株買い候補,4,treasury stock,22.6 / 68.1 / +45.5,""increase in bond and debt financing Year-over-year changes Increase in bond and debt financing, despite acquisition of treasury stock Effect of exchange rate",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,145,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8058.T,三菱商事,buyback,自社株買い候補,5,treasury stock,""11,341,782 / 13,901,121 / 204,447 / 213,825 / 228,013 / 209,276 / 99,055 / 1,113,486 / 457,688 / 720,517"",""Total liabilities 11,341,782 13,901,121 Equity Common stock 204,447 21",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,146,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8058.T,三菱商事,buyback,自社株買い候補,6,treasury stock,""226,781 / 228,013 / 1,953 / 5,980 / 1,322 / 1,127 / 9,378"",""nce at the beginning of the year 226,781 228,013 Compensation costs related to share-based payment 1,953 5,980 Sales ",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,147,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8058.T,三菱商事,buyback,自社株買い候補,7,treasury stock,""601 / 32,968 / 228,013 / 209,276 / 187,011 / 99,055 / 8"",""uity transactions with non-controlling interests and others 601 (32,968) Balance at the end of the year 228,013 209,276",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,148,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8058.T,三菱商事,buyback,自社株買い候補,8,treasury stock,""228,013 / 209,276 / 187,011 / 99,055 / 8,455 / 7,045 / 395,004 / 1,021,476 / 474,505"",""at the end of the year 228,013 209,276 Treasury stock: Balance at the beginning of the yea",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,149,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8058.T,三菱商事,buyback,自社株買い候補,9,treasury stock,""950,709 / 800,460 / 342,247 / 405,973 / 6,218 / 4,768 / 474,505"",""utable to owners of the Parent 950,709 800,460 Cash dividends paid to owners of the Parent (342,247) (405,973) ",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,150,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8058.T,三菱商事,buyback,自社株買い候補,10,treasury stock,""342,247 / 405,973 / 6,218 / 4,768 / 474,505 / 57,734 / 73,207 / 6,637,528 / 6,954,040"",""Parent (342,247) (405,973) Sales of treasury stock upon exercise of share-based payment ",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,151,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8058.T,三菱商事,buyback,自社株買い候補,11,treasury stock,""13,453 / 15,080 / 395,012 / 1,002,720 / 1,530,703 / 804,684"",""ceeds from disposal of subsidiary's interests to the non-controlling interests 13,453 15,080 Net (increase) decrea",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,230,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,7974.T,任天堂,buyback,自社株買い候補,1,自己株式,""4 / 2026 / 3 / 1,298,690,000株 / 2025 / 134,431,085株 / 134,441,816株"","")会計方針の変更・会計上の見積りの変更・修正再表示 ①会計基準等の改正に伴う会計方針の変更 ： 無 ②①以外の会計方針の変更 ： 無 ③会計上の見積りの変更 ： 無 ④修正再表示 ： 無 (4)発行済株式数(普通株式) ①期末発行済株式数",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,231,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,7974.T,任天堂,buyback,自社株買い候補,2,自己株式,""4 / 2026 / 3 / 1,298,690,000株 / 2025 / 134,431,085株 / 134,441,816株 / 1,164,254,480株 / 1,164,244,142株"",""： 無 ③会計上の見積りの変更 ： 無 ④修正再表示 ： 無 (4)発行済株式数(普通株式) ①期末発行済株式数(自己株式を含む) 2026年3月期3Q 1,298,69",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,232,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,7974.T,任天堂,buyback,自社株買い候補,3,自己株式,""00 / 75,422 / 95,523 / 673,068 / 886,956 / 10,065 / 15,186 / 15,312 / 2,732,509 / 2,943,513 / 271,015 / 270,997 株 / 2,486,746 / 2,697,893"",""00 固定負債合計 75,422 95,523 負債合計 673,068 886,956 純資産",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,273,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8035.T,東京エレクトロン,buyback,自社株買い候補,1,自己株式,""3 / 2026 / 471,632,733 株 / 2025 / 16,783,041 株 / 13,522,282 株"",""変更・会計上の見積りの変更・修正再表示 ① 会計基準等の改正に伴う会計方針の変更 ： 無 ② ①以外の会計方針の変更 ： 無 ③ 会計上の見積りの変更 ： 無 ④ 修正再表示 ： 無 (3) 発行済株式数（普通株式） ① 期末発行済株式数",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,274,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8035.T,東京エレクトロン,buyback,自社株買い候補,2,自己株式,""3 / 2026 / 471,632,733 株 / 2025 / 16,783,041 株 / 13,522,282 株 / 457,888,732 株 / 460,192,900 株"",""： 無 ③ 会計上の見積りの変更 ： 無 ④ 修正再表示 ： 無 (3) 発行済株式数（普通株式） ① 期末発行済株式数（自己株式を含む） 2026年3月期 471,632,",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,275,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8035.T,東京エレクトロン,buyback,自社株買い候補,3,自己株式,""3 株 / 2026 / 3 / 16,783,041 株 / 2025 / 13,522,282 株 / 457,888,732 株 / 460,192,900 株 / 1,308,766株 / 1,383,155株"",""3 株 ② 期末自己株式数 2026年3月期 16,783,041 株 2025年3月期 13,522,282 株 ③ 期中平均株式数 202",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,276,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,8035.T,東京エレクトロン,buyback,自社株買い候補,4,自己株式,""2026 / 3 / 1,308,766株 / 2025 / 1,383,155株 / 4 / 1 / 31"",""「役員報酬BIP信託」及び「株式付与ESOP信託」が保有する当社株式(2026年3月期 1,308,766株、2025年3月期 1,383,155株)を 含めております。また、各信託が保有する当社株式を、期中平均株式数の計算において控除する自己株式に含",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,358,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,6857.T,アドバンテスト,buyback,自社株買い候補,1,自己株式,2026 / 4 / 1 / 2027 / 3 / 31 / 2 / 1株 / 16,績予想(2026年4月1日～2027年3月31日) (注)1.業績予想の詳細については、添付P.4「(4)今後の見通し」をご覧ください。 2.連結業績予想における「基本的1株当たり当期利益」は、2026年3月31日現在の「期末発行済株式数(自己株式を含 む)」から「期末自己株式数」を",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,359,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,6857.T,アドバンテスト,buyback,自社株買い候補,2,自己株式,027 / 3 / 31 / 1 / 4 / 2 / 1株 / 2026 / 16 / 732 / 00,""027年3月31日) (注)1.業績予想の詳細については、添付P.4「(4)今後の見通し」をご覧ください。 2.連結業績予想における「基本的1株当たり当期利益」は、2026年3月31日現在の「期末発行済株式数(自己株式を含 む)」から「期末自己株式数」を除いた株",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,360,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,6857.T,アドバンテスト,buyback,自社株買い候補,3,自己株式,""3 / 1 / 16 / 2026 / 732,000,000株 / 2025 / 766,141,256株 / 6,484,224株 / 32,422,231株 / 7"",""済株式数(自己株式を含 む)」から「期末自己株式数」を除いた株式数を、期中平均株式数とみなして算定しております。 詳細な株式数は、※注記事項 (3)発行済株式数(普通株式)をご覧ください。 -",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,361,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,6857.T,アドバンテスト,buyback,自社株買い候補,4,自己株式,""3 / 1 / 16 / 2026 / 732,000,000株 / 2025 / 766,141,256株 / 6,484,224株 / 32,422,231株 / 728,634,777株 / 737,064,308株"",""詳細な株式数は、※注記事項 (3)発行済株式数(普通株式)をご覧ください。 -- 1 of 16 -- ① 期末発行済株式数(自己株式を含む",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,362,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,6857.T,アドバンテスト,buyback,自社株買い候補,5,自己株式,""422億円 / 330億円 / 2,306億円 / 828億円 / 1,143億円 / 754億円 / 358億円 / 3 / 6857 / 2026 / 5 / 16 / 4"",""(前年度は、422億円の支出)となりました。これは主 に、有形固定資産の取得による支出(△330億円)によるものであります。 財務活動によるキャッシュ・フローは、2,306億円の支出(前",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,363,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,6857.T,アドバンテスト,buyback,自社株買い候補,6,自己株式,""4,709 / 6,444 / 2,419 / 3,914 / 38,247 / 45,806 / 347,671 / 376,090 / 32,363 / 46,665 / 52,462 / 104,193 / 44,372 / 489,850"",""債 4,709 6,444 その他の非流動負債 2,419 3,914 非流動負債合計 38,247 45,806 ",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,364,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,6857.T,アドバンテスト,buyback,自社株買い候補,7,自己株式,""149,428 / 432,230 / 6 / 6857 / 2026 / 3 / 8 / 16 / 2024 / 4 / 1 / 32,363 / 45,441 / 56,353"",""者 149,428 432,230 (連結包括利益計算書) - 6 - (株)アドバンテスト(6857) 2026年3月期 決算短信 -- 8 of 16 -- (単位:百万円) 親",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,365,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,6857.T,アドバンテスト,buyback,自社株買い候補,8,自己株式,""178 / 431,178 / 161,177 / 11,749 / 149,428 / 48 / 50,005 / 50,053 / 1,702 / 2,165 / 112 / 351 / 27,339 / 27,339 株"","",178 431,178 当期利益 161,177 161,177 161,177 その他の包括利益 △11,749 △11,749 △",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,366,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,6857.T,アドバンテスト,buyback,自社株買い候補,9,自己株式,""1,177 / 11,749 / 161,177 / 149,428 / 48 / 50,005 / 50,053 / 1,702 / 2,165 / 112 / 351 / 27,339 / 27,339 株 / 2,893"",""1,177 その他の包括利益 △11,749 △11,749 △11,749 当期包括利益 - - - 161,177 △11,749 ",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,367,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,6857.T,アドバンテスト,buyback,自社株買い候補,10,自己株式,""506,539 / 375,353 / 56,877 / 432,230 / 55 / 114,241 / 114,296 / 759 / 1,956 / 786 / 411 / 172,106 / 35,769 / 35"",""506,539 506,539 当期利益 375,353 375,353 375,353 その他の包括利益 56,877 56,877 5",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,368,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,6857.T,アドバンテスト,buyback,自社株買い候補,11,自己株式,""75,353 / 56,877 / 375,353 / 432,230 / 55 / 114,241 / 114,296 / 759 / 1,956 / 786 / 411 / 172,106 / 35,769 / 35,769 株"",""75,353 その他の包括利益 56,877 56,877 56,877 当期包括利益 - - - 375,353 56,877",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,369,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,6857.T,アドバンテスト,buyback,自社株買い候補,12,自己株式,""877 / 375,353 / 56,877 / 432,230 / 55 / 114,241 / 114,296 / 759 / 1,956 / 786 / 411 / 172,106 / 35,769 / 35,769 株"","",877 当期包括利益 - - - 375,353 56,877 432,230 432,230 自己株式の取得 △55 △114,2",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,370,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,6857.T,アドバンテスト,buyback,自社株買い候補,13,自己株式,""902 / 3,815 / 439 / 1,432 / 42,189 / 34,552 / 75,352 / 352 / 411 / 50,080 / 114,328 / 27,320 / 35,754 / 5,323"","",902 子会社の取得による支出 △3,815 - その他 △439 △1,432 投資活動によるキャッシュ・フロー計 △42,189 △34",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
2026/05/25,high,PURCHASE_OVERCLAIM,58_candidate_ir_pdf_numeric_detail.csv,371,検証候補を購入判断に近く見せる表現,"2026/05/19 15:45,6857.T,アドバンテスト,buyback,自社株買い候補,14,自己株式,""15 / 439 / 1,432 / 42,189 / 34,552 / 75,352 / 352 / 411 / 50,080 / 114,328 / 27,320 / 35,754 / 5,323 / 4,982"",""15 - その他 △439 △1,432 投資活動によるキャッシュ・フロー計 △42,189 △34,552 財務活動によるキャッシュ・フロー ",購入確定ではなく検証候補、購入検討前チェックへ修正する,要修正/要確認
